File name,Path,Last modified,Created date,Last accessed,Size,Level,Inside files,Inside dirs,Created by
.bin,D:\CODE\JS camp\javaScriptStarterKit\node_modules\.bin,2022-11-10 23:38:31.617603,2022-11-10 23:38:31.612571,1970-01-01 05:08:16,4096,6,24,0,rusab
accepts,D:\CODE\JS camp\javaScriptStarterKit\node_modules\accepts,2022-11-10 23:38:22.925085,2022-11-10 23:38:19.951221,1970-01-01 04:00:00,0,6,5,0,rusab
after,D:\CODE\JS camp\javaScriptStarterKit\node_modules\after,2022-11-10 23:38:22.938632,2022-11-10 23:38:19.954233,1970-01-01 05:08:16,4096,6,7,1,rusab
test,D:\CODE\JS camp\javaScriptStarterKit\node_modules\after\test,2022-11-10 23:38:22.948146,2022-11-10 23:38:22.937625,1970-01-01 04:00:00,0,7,1,0,rusab
amdefine,D:\CODE\JS camp\javaScriptStarterKit\node_modules\amdefine,2022-11-10 23:38:22.933629,2022-11-10 23:38:19.964307,1970-01-01 04:00:00,0,6,5,0,rusab
ansi-regex,D:\CODE\JS camp\javaScriptStarterKit\node_modules\ansi-regex,2022-11-10 23:38:22.930088,2022-11-10 23:38:19.963311,1970-01-01 04:00:00,0,6,4,0,rusab
ansi-styles,D:\CODE\JS camp\javaScriptStarterKit\node_modules\ansi-styles,2022-11-10 23:38:22.803833,2022-11-10 23:38:20.069418,1970-01-01 04:00:00,0,6,4,0,rusab
anymatch,D:\CODE\JS camp\javaScriptStarterKit\node_modules\anymatch,2022-11-10 23:38:22.883453,2022-11-10 23:38:19.964307,1970-01-01 04:00:00,0,6,5,0,rusab
arraybuffer.slice,D:\CODE\JS camp\javaScriptStarterKit\node_modules\arraybuffer.slice,2022-11-10 23:38:22.940625,2022-11-10 23:38:19.964307,1970-01-01 05:08:16,4096,6,7,1,rusab
test,D:\CODE\JS camp\javaScriptStarterKit\node_modules\arraybuffer.slice\test,2022-11-10 23:38:22.950155,2022-11-10 23:38:22.939626,1970-01-01 04:00:00,0,7,1,0,rusab
async,D:\CODE\JS camp\javaScriptStarterKit\node_modules\async,2022-11-10 23:38:23.017892,2022-11-10 23:38:20.069418,1970-01-01 04:00:00,0,6,7,2,rusab
dist,D:\CODE\JS camp\javaScriptStarterKit\node_modules\async\dist,2022-11-10 23:38:22.946148,2022-11-10 23:38:22.861575,1970-01-01 04:00:00,0,7,2,0,rusab
lib,D:\CODE\JS camp\javaScriptStarterKit\node_modules\async\lib,2022-11-10 23:38:23.024904,2022-11-10 23:38:23.017892,1970-01-01 04:00:00,0,7,1,0,rusab
async-each-series,D:\CODE\JS camp\javaScriptStarterKit\node_modules\async-each-series,2022-11-10 23:38:22.760843,2022-11-10 23:38:20.069418,1970-01-01 04:00:00,0,6,3,0,rusab
axios,D:\CODE\JS camp\javaScriptStarterKit\node_modules\axios,2022-11-10 23:38:23.588028,2022-11-10 23:38:20.070416,1970-01-01 05:08:16,4096,6,42,6,rusab
dist,D:\CODE\JS camp\javaScriptStarterKit\node_modules\axios\dist,2022-11-10 23:38:23.481250,2022-11-10 23:38:22.709966,1970-01-01 04:00:00,0,7,4,0,rusab
lib,D:\CODE\JS camp\javaScriptStarterKit\node_modules\axios\lib,2022-11-10 23:38:23.445654,2022-11-10 23:38:22.791224,1970-01-01 05:08:16,4096,7,31,4,rusab
adapters,D:\CODE\JS camp\javaScriptStarterKit\node_modules\axios\lib\adapters,2022-11-10 23:38:23.556413,2022-11-10 23:38:23.257204,1970-01-01 04:00:00,0,8,3,0,rusab
cancel,D:\CODE\JS camp\javaScriptStarterKit\node_modules\axios\lib\cancel,2022-11-10 23:38:23.405904,2022-11-10 23:38:23.124443,1970-01-01 04:00:00,0,8,3,0,rusab
core,D:\CODE\JS camp\javaScriptStarterKit\node_modules\axios\lib\core,2022-11-10 23:38:23.559413,2022-11-10 23:38:22.812846,1970-01-01 05:08:16,4096,8,10,0,rusab
helpers,D:\CODE\JS camp\javaScriptStarterKit\node_modules\axios\lib\helpers,2022-11-10 23:38:23.561939,2022-11-10 23:38:22.938632,1970-01-01 05:08:16,4096,8,12,0,rusab
backo2,D:\CODE\JS camp\javaScriptStarterKit\node_modules\backo2,2022-11-10 23:38:22.881449,2022-11-10 23:38:20.070416,1970-01-01 05:08:16,4096,6,8,1,rusab
test,D:\CODE\JS camp\javaScriptStarterKit\node_modules\backo2\test,2022-11-10 23:38:22.897970,2022-11-10 23:38:22.881449,1970-01-01 04:00:00,0,7,1,0,rusab
balanced-match,D:\CODE\JS camp\javaScriptStarterKit\node_modules\balanced-match,2022-11-10 23:38:22.780113,2022-11-10 23:38:20.070416,1970-01-01 04:00:00,0,6,5,1,rusab
.github,D:\CODE\JS camp\javaScriptStarterKit\node_modules\balanced-match\.github,2022-11-10 23:38:22.796761,2022-11-10 23:38:22.780113,1970-01-01 04:00:00,0,7,1,0,rusab
base64-arraybuffer,D:\CODE\JS camp\javaScriptStarterKit\node_modules\base64-arraybuffer,2022-11-10 23:38:22.747345,2022-11-10 23:38:20.070416,1970-01-01 04:00:00,0,6,6,1,rusab
lib,D:\CODE\JS camp\javaScriptStarterKit\node_modules\base64-arraybuffer\lib,2022-11-10 23:38:22.765580,2022-11-10 23:38:22.747345,1970-01-01 04:00:00,0,7,1,0,rusab
base64id,D:\CODE\JS camp\javaScriptStarterKit\node_modules\base64id,2022-11-10 23:38:22.723269,2022-11-10 23:38:20.070416,1970-01-01 04:00:00,0,6,5,1,rusab
lib,D:\CODE\JS camp\javaScriptStarterKit\node_modules\base64id\lib,2022-11-10 23:38:22.734807,2022-11-10 23:38:22.723269,1970-01-01 04:00:00,0,7,1,0,rusab
batch,D:\CODE\JS camp\javaScriptStarterKit\node_modules\batch,2022-11-10 23:38:22.806847,2022-11-10 23:38:20.071414,1970-01-01 05:08:16,4096,6,8,0,rusab
binary-extensions,D:\CODE\JS camp\javaScriptStarterKit\node_modules\binary-extensions,2022-11-10 23:38:22.792740,2022-11-10 23:38:20.071414,1970-01-01 05:08:16,4096,6,7,0,rusab
blob,D:\CODE\JS camp\javaScriptStarterKit\node_modules\blob,2022-11-10 23:38:23.162067,2022-11-10 23:38:20.071414,1970-01-01 05:08:16,4096,6,15,4,rusab
.idea,D:\CODE\JS camp\javaScriptStarterKit\node_modules\blob\.idea,2022-11-10 23:38:23.139987,2022-11-10 23:38:22.797765,1970-01-01 05:08:16,4096,7,7,2,rusab
inspectionProfiles,D:\CODE\JS camp\javaScriptStarterKit\node_modules\blob\.idea\inspectionProfiles,2022-11-10 23:38:22.880451,2022-11-10 23:38:22.832950,1970-01-01 04:00:00,0,8,1,0,rusab
markdown-navigator,D:\CODE\JS camp\javaScriptStarterKit\node_modules\blob\.idea\markdown-navigator,2022-11-10 23:38:23.013368,2022-11-10 23:38:22.944145,1970-01-01 04:00:00,0,8,1,0,rusab
test,D:\CODE\JS camp\javaScriptStarterKit\node_modules\blob\test,2022-11-10 23:38:23.169611,2022-11-10 23:38:23.162067,1970-01-01 04:00:00,0,7,1,0,rusab
brace-expansion,D:\CODE\JS camp\javaScriptStarterKit\node_modules\brace-expansion,2022-11-10 23:38:22.653934,2022-11-10 23:38:20.071414,1970-01-01 04:00:00,0,6,4,0,rusab
braces,D:\CODE\JS camp\javaScriptStarterKit\node_modules\braces,2022-11-10 23:38:22.709966,2022-11-10 23:38:20.071414,1970-01-01 04:00:00,0,6,11,1,rusab
lib,D:\CODE\JS camp\javaScriptStarterKit\node_modules\braces\lib,2022-11-10 23:38:22.908019,2022-11-10 23:38:22.709966,1970-01-01 04:00:00,0,7,6,0,rusab
browser-sync,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync,2022-11-10 23:38:24.072619,2022-11-10 23:38:20.071414,1970-01-01 05:08:16,4096,6,132,8,rusab
certs,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync\certs,2022-11-10 23:38:24.091720,2022-11-10 23:38:22.636905,1970-01-01 04:00:00,0,7,5,0,rusab
cli-options,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync\cli-options,2022-11-10 23:38:23.708582,2022-11-10 23:38:23.699338,1970-01-01 04:00:00,0,7,4,0,rusab
dist,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync\dist,2022-11-10 23:38:24.070620,2022-11-10 23:38:22.686326,1970-01-01 06:16:32,8192,7,116,4,rusab
cli,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync\dist\cli,2022-11-10 23:38:23.841143,2022-11-10 23:38:22.690406,1970-01-01 05:08:16,4096,8,38,1,rusab
transforms,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync\dist\cli\transforms,2022-11-10 23:38:23.901314,2022-11-10 23:38:22.696916,1970-01-01 05:08:16,4096,9,26,0,rusab
public,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync\dist\public,2022-11-10 23:38:24.055130,2022-11-10 23:38:23.403813,1970-01-01 05:08:16,4096,8,16,0,rusab
server,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync\dist\server,2022-11-10 23:38:24.065621,2022-11-10 23:38:23.487484,1970-01-01 05:08:16,4096,8,14,0,rusab
templates,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync\templates,2022-11-10 23:38:24.098275,2022-11-10 23:38:23.199263,1970-01-01 04:00:00,0,7,4,0,rusab
browser-sync-client,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-client,2022-11-10 23:38:23.217910,2022-11-10 23:38:20.071414,1970-01-01 04:00:00,0,6,8,1,rusab
dist,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-client\dist,2022-11-10 23:38:23.242291,2022-11-10 23:38:22.645426,1970-01-01 04:00:00,0,7,4,0,rusab
browser-sync-ui,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui,2022-11-10 23:38:24.947596,2022-11-10 23:38:20.072930,1970-01-01 05:08:16,4096,6,128,28,rusab
lib,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\lib,2022-11-10 23:38:24.587822,2022-11-10 23:38:22.779113,1970-01-01 05:08:16,4096,7,67,15,rusab
plugins,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\lib\plugins,2022-11-10 23:38:24.054130,2022-11-10 23:38:22.791224,1970-01-01 05:08:16,4096,8,52,14,rusab
connections,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\lib\plugins\connections,2022-11-10 23:38:24.379492,2022-11-10 23:38:23.428960,1970-01-01 04:00:00,0,9,5,1,rusab
lib,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\lib\plugins\connections\lib,2022-11-10 23:38:24.373487,2022-11-10 23:38:24.369967,1970-01-01 04:00:00,0,10,1,0,rusab
help,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\lib\plugins\help,2022-11-10 23:38:24.439678,2022-11-10 23:38:23.484244,1970-01-01 04:00:00,0,9,4,0,rusab
history,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\lib\plugins\history,2022-11-10 23:38:24.455220,2022-11-10 23:38:23.506058,1970-01-01 04:00:00,0,9,5,0,rusab
network-throttle,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\lib\plugins\network-throttle,2022-11-10 23:38:24.578712,2022-11-10 23:38:23.605294,1970-01-01 05:08:16,4096,9,7,0,rusab
overview,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\lib\plugins\overview,2022-11-10 23:38:24.523621,2022-11-10 23:38:23.685308,1970-01-01 04:00:00,0,9,5,0,rusab
plugins,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\lib\plugins\plugins,2022-11-10 23:38:24.529631,2022-11-10 23:38:23.695829,1970-01-01 04:00:00,0,9,3,0,rusab
remote-debug,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\lib\plugins\remote-debug,2022-11-10 23:38:24.535157,2022-11-10 23:38:22.795772,1970-01-01 05:08:16,4096,9,20,5,rusab
css,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\lib\plugins\remote-debug\css,2022-11-10 23:38:23.136987,2022-11-10 23:38:22.952657,1970-01-01 04:00:00,0,10,3,0,rusab
latency,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\lib\plugins\remote-debug\latency,2022-11-10 23:38:24.467279,2022-11-10 23:38:23.594224,1970-01-01 04:00:00,0,10,3,0,rusab
overlay-grid,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\lib\plugins\remote-debug\overlay-grid,2022-11-10 23:38:24.491328,2022-11-10 23:38:22.799760,1970-01-01 04:00:00,0,10,6,2,rusab
css,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\lib\plugins\remote-debug\overlay-grid\css,2022-11-10 23:38:22.881449,2022-11-10 23:38:22.803833,1970-01-01 04:00:00,0,11,2,0,rusab
js,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\lib\plugins\remote-debug\overlay-grid\js,2022-11-10 23:38:24.386028,2022-11-10 23:38:24.385027,1970-01-01 04:00:00,0,11,1,0,rusab
sync-options,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\lib\plugins\sync-options,2022-11-10 23:38:24.573374,2022-11-10 23:38:24.054130,1970-01-01 04:00:00,0,9,3,0,rusab
public,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\public,2022-11-10 23:38:24.140524,2022-11-10 23:38:22.673252,1970-01-01 04:00:00,0,7,30,6,rusab
css,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\public\css,2022-11-10 23:38:24.907041,2022-11-10 23:38:22.682327,1970-01-01 04:00:00,0,8,5,0,rusab
fonts,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\public\fonts,2022-11-10 23:38:23.167596,2022-11-10 23:38:23.164068,1970-01-01 04:00:00,0,8,15,1,rusab
source-sans,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\public\fonts\source-sans,2022-11-10 23:38:25.265921,2022-11-10 23:38:23.167596,1970-01-01 05:08:16,4096,9,15,0,rusab
img,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\public\img,2022-11-10 23:38:24.989165,2022-11-10 23:38:23.248295,1970-01-01 04:00:00,0,8,5,1,rusab
icons,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\public\img\icons,2022-11-10 23:38:24.950539,2022-11-10 23:38:23.741163,1970-01-01 04:00:00,0,9,2,0,rusab
js,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\public\js,2022-11-10 23:38:25.135505,2022-11-10 23:38:24.140524,1970-01-01 04:00:00,0,8,3,0,rusab
static,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\static,2022-11-10 23:38:24.059127,2022-11-10 23:38:23.263246,1970-01-01 05:08:16,4096,7,21,2,rusab
components,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\static\components,2022-11-10 23:38:24.123449,2022-11-10 23:38:23.275803,1970-01-01 05:08:16,4096,8,11,0,rusab
content,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\static\content,2022-11-10 23:38:23.471704,2022-11-10 23:38:23.468704,1970-01-01 04:00:00,0,8,1,0,rusab
templates,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\templates,2022-11-10 23:38:25.052044,2022-11-10 23:38:23.256205,1970-01-01 05:08:16,4096,7,6,1,rusab
directives,D:\CODE\JS camp\javaScriptStarterKit\node_modules\browser-sync-ui\templates\directives,2022-11-10 23:38:23.259202,2022-11-10 23:38:23.257204,1970-01-01 04:00:00,0,8,1,0,rusab
bs-recipes,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes,2022-11-10 23:38:22.659945,2022-11-10 23:38:20.072930,1970-01-01 04:00:00,0,6,190,91,rusab
recipes,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes,2022-11-10 23:38:24.457752,2022-11-10 23:38:22.659945,1970-01-01 05:08:16,4096,7,186,90,rusab
grunt.html.injection,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\grunt.html.injection,2022-11-10 23:38:23.176616,2022-11-10 23:38:22.880451,1970-01-01 04:00:00,0,8,6,2,rusab
app,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\grunt.html.injection\app,2022-11-10 23:38:23.138988,2022-11-10 23:38:23.015371,1970-01-01 04:00:00,0,9,2,1,rusab
css,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\grunt.html.injection\app\css,2022-11-10 23:38:23.033434,2022-11-10 23:38:23.018903,1970-01-01 04:00:00,0,10,1,0,rusab
grunt.sass,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\grunt.sass,2022-11-10 23:38:23.905436,2022-11-10 23:38:23.879155,1970-01-01 04:00:00,0,8,7,3,rusab
app,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\grunt.sass\app,2022-11-10 23:38:23.897310,2022-11-10 23:38:23.888700,1970-01-01 04:00:00,0,9,3,2,rusab
css,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\grunt.sass\app\css,2022-11-10 23:38:23.890698,2022-11-10 23:38:23.889699,1970-01-01 04:00:00,0,10,1,0,rusab
scss,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\grunt.sass\app\scss,2022-11-10 23:38:23.899317,2022-11-10 23:38:23.897310,1970-01-01 04:00:00,0,10,1,0,rusab
grunt.sass.autoprefixer,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\grunt.sass.autoprefixer,2022-11-10 23:38:23.293339,2022-11-10 23:38:23.193735,1970-01-01 04:00:00,0,8,7,3,rusab
app,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\grunt.sass.autoprefixer\app,2022-11-10 23:38:23.261204,2022-11-10 23:38:23.238972,1970-01-01 04:00:00,0,9,3,2,rusab
css,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\grunt.sass.autoprefixer\app\css,2022-11-10 23:38:23.244292,2022-11-10 23:38:23.240977,1970-01-01 04:00:00,0,10,1,0,rusab
scss,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\grunt.sass.autoprefixer\app\scss,2022-11-10 23:38:23.273802,2022-11-10 23:38:23.261204,1970-01-01 04:00:00,0,10,1,0,rusab
gulp.browserify,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.browserify,2022-11-10 23:38:23.466705,2022-11-10 23:38:23.378191,1970-01-01 04:00:00,0,8,9,4,rusab
app,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.browserify\app,2022-11-10 23:38:23.435499,2022-11-10 23:38:23.414434,1970-01-01 04:00:00,0,9,5,3,rusab
css,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.browserify\app\css,2022-11-10 23:38:23.418429,2022-11-10 23:38:23.415428,1970-01-01 04:00:00,0,10,1,0,rusab
js,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.browserify\app\js,2022-11-10 23:38:23.443496,2022-11-10 23:38:23.435499,1970-01-01 04:00:00,0,10,3,1,rusab
dist,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.browserify\app\js\dist,2022-11-10 23:38:23.457171,2022-11-10 23:38:23.443496,1970-01-01 04:00:00,0,11,2,0,rusab
gulp.pug,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.pug,2022-11-10 23:38:23.505002,2022-11-10 23:38:23.471704,1970-01-01 04:00:00,0,8,7,2,rusab
app,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.pug\app,2022-11-10 23:38:23.496993,2022-11-10 23:38:23.490482,1970-01-01 04:00:00,0,9,2,1,rusab
scss,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.pug\app\scss,2022-11-10 23:38:23.499006,2022-11-10 23:38:23.496993,1970-01-01 04:00:00,0,10,1,0,rusab
gulp.ruby.sass,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.ruby.sass,2022-11-10 23:38:23.602240,2022-11-10 23:38:23.558412,1970-01-01 04:00:00,0,8,8,3,rusab
app,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.ruby.sass\app,2022-11-10 23:38:23.594224,2022-11-10 23:38:23.574495,1970-01-01 04:00:00,0,9,4,2,rusab
css,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.ruby.sass\app\css,2022-11-10 23:38:23.585024,2022-11-10 23:38:23.575488,1970-01-01 04:00:00,0,10,2,0,rusab
scss,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.ruby.sass\app\scss,2022-11-10 23:38:23.597239,2022-11-10 23:38:23.594224,1970-01-01 04:00:00,0,10,1,0,rusab
gulp.sass,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.sass,2022-11-10 23:38:23.636461,2022-11-10 23:38:23.607305,1970-01-01 04:00:00,0,8,7,3,rusab
app,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.sass\app,2022-11-10 23:38:23.625911,2022-11-10 23:38:23.613309,1970-01-01 04:00:00,0,9,3,2,rusab
css,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.sass\app\css,2022-11-10 23:38:23.616831,2022-11-10 23:38:23.614814,1970-01-01 04:00:00,0,10,1,0,rusab
scss,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.sass\app\scss,2022-11-10 23:38:23.627918,2022-11-10 23:38:23.625911,1970-01-01 04:00:00,0,10,1,0,rusab
gulp.swig,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.swig,2022-11-10 23:38:23.734165,2022-11-10 23:38:23.685308,1970-01-01 04:00:00,0,8,8,3,rusab
app,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.swig\app,2022-11-10 23:38:23.708582,2022-11-10 23:38:23.697828,1970-01-01 04:00:00,0,9,3,2,rusab
css,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.swig\app\css,2022-11-10 23:38:23.700432,2022-11-10 23:38:23.699338,1970-01-01 04:00:00,0,10,1,0,rusab
scss,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.swig\app\scss,2022-11-10 23:38:23.710154,2022-11-10 23:38:23.708582,1970-01-01 04:00:00,0,10,1,0,rusab
gulp.task.sequence,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.task.sequence,2022-11-10 23:38:23.759851,2022-11-10 23:38:23.739163,1970-01-01 04:00:00,0,8,7,3,rusab
app,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.task.sequence\app,2022-11-10 23:38:23.755848,2022-11-10 23:38:23.746323,1970-01-01 04:00:00,0,9,3,2,rusab
css,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.task.sequence\app\css,2022-11-10 23:38:23.748328,2022-11-10 23:38:23.747329,1970-01-01 04:00:00,0,10,1,0,rusab
scss,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\gulp.task.sequence\app\scss,2022-11-10 23:38:23.756852,2022-11-10 23:38:23.755848,1970-01-01 04:00:00,0,10,1,0,rusab
html.injection,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\html.injection,2022-11-10 23:38:23.839131,2022-11-10 23:38:23.765374,1970-01-01 04:00:00,0,8,6,2,rusab
app,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\html.injection\app,2022-11-10 23:38:23.779934,2022-11-10 23:38:23.771387,1970-01-01 04:00:00,0,9,2,1,rusab
css,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\html.injection\app\css,2022-11-10 23:38:23.774901,2022-11-10 23:38:23.774386,1970-01-01 04:00:00,0,10,1,0,rusab
middleware.css.injection,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\middleware.css.injection,2022-11-10 23:38:23.875150,2022-11-10 23:38:23.844142,1970-01-01 04:00:00,0,8,6,2,rusab
app,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\middleware.css.injection\app,2022-11-10 23:38:23.859685,2022-11-10 23:38:23.853683,1970-01-01 04:00:00,0,9,2,1,rusab
css,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\middleware.css.injection\app\css,2022-11-10 23:38:23.855682,2022-11-10 23:38:23.853683,1970-01-01 04:00:00,0,10,1,0,rusab
proxy.custom-css,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\proxy.custom-css,2022-11-10 23:38:22.804849,2022-11-10 23:38:22.668257,1970-01-01 04:00:00,0,8,5,2,rusab
app,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\proxy.custom-css\app,2022-11-10 23:38:22.739318,2022-11-10 23:38:22.733807,1970-01-01 04:00:00,0,9,1,1,rusab
static,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\proxy.custom-css\app\static,2022-11-10 23:38:22.754548,2022-11-10 23:38:22.739318,1970-01-01 04:00:00,0,10,1,0,rusab
server,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\server,2022-11-10 23:38:23.945354,2022-11-10 23:38:23.910623,1970-01-01 04:00:00,0,8,6,2,rusab
app,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\server\app,2022-11-10 23:38:23.937827,2022-11-10 23:38:23.928284,1970-01-01 04:00:00,0,9,2,1,rusab
css,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\server\app\css,2022-11-10 23:38:23.931289,2022-11-10 23:38:23.930288,1970-01-01 04:00:00,0,10,1,0,rusab
server.gzipped.assets,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\server.gzipped.assets,2022-11-10 23:38:23.977841,2022-11-10 23:38:23.949380,1970-01-01 04:00:00,0,8,6,2,rusab
app,D:\CODE\JS camp\javaScriptStarterKit\node_modules\bs-recipes\recipes\server.gzipped.assets\app,2022-11-10 23:38:23.959772,2022-11-10 23:38:23.954379,1970-01-01 04:00:00,0,9,2,1,rusab
